myAUC,avg_diff,power,cluster,gene
0.751,0.339271106615,0.502,41,Sf3b2
0.75,1.07119546642,0.5,41,Gm15691
0.75,0.672430995721,0.5,41,Gm5901
0.75,0.671873526727,0.5,41,Rasef
0.75,0.667599181015,0.5,41,B930094E09Rik
0.75,0.590796620972,0.5,41,Vpreb3
0.75,0.589196586009,0.5,41,Gm17324
0.75,0.588185976939,0.5,41,Gm26781
0.749,0.671101827348,0.498,41,Tmem181b-ps
0.749,0.668652365461,0.498,41,Kif19a
0.749,0.668272276595,0.498,41,Fam229a
0.749,0.66782375283,0.498,41,4921507P07Rik
0.749,0.665984274905,0.498,41,Gm26648
0.749,0.664884390051,0.498,41,Ces5a
0.749,0.661600208959,0.498,41,Fmod
0.749,0.66146463476,0.498,41,Hoga1
0.749,0.661294177055,0.498,41,Sema3f
0.749,0.608388785028,0.498,41,Wfdc17
0.749,0.586639865308,0.498,41,Clcn1
0.749,0.586147829702,0.498,41,Lrfn1
0.749,0.585502041546,0.498,41,1700016K19Rik
0.749,0.58409119212,0.498,41,Rspo2
0.749,0.581805511554,0.498,41,A030003K02Rik
0.749,0.581223286565,0.498,41,Efcab6
0.749,0.580903309197,0.498,41,Gdap10
0.749,0.57905289533,0.498,41,Gm16183
0.749,0.578083210499,0.498,41,Grb7
0.749,0.577511950789,0.498,41,Gm23134
0.749,0.315791938305,0.498,41,Ndufb5
0.748,0.65976336731,0.496,41,Pld6
0.748,0.654695907175,0.496,41,Gm8394
0.748,0.652572178512,0.496,41,AB041803
0.748,0.651640321809,0.496,41,Rps13
0.748,0.650759002244,0.496,41,E230001N04Rik
0.748,0.644246476506,0.496,41,Myo19
0.748,0.578197379103,0.496,41,Msc
0.748,0.578170031212,0.496,41,Slc38a4
0.748,0.574759481445,0.496,41,Chml
0.748,0.572353209656,0.496,41,Dsn1
0.748,0.56697694091,0.496,41,Srpx2
0.748,0.470851245681,0.496,41,Atp6v1a
0.748,0.450774451304,0.496,41,Rps21
0.747,1.0411785922,0.494,41,Rps27a
0.747,1.03620662328,0.494,41,Gm16958
0.747,0.933904252937,0.494,41,Atp6v0c
0.747,0.661774549861,0.494,41,B230314M03Rik
0.747,0.651345884882,0.494,41,Rasgef1c
0.747,0.650694076812,0.494,41,Rpl27
0.747,0.650172036786,0.494,41,Ncmap
0.747,0.649673297107,0.494,41,Tfr2
0.747,0.648678937925,0.494,41,Krt1
0.747,0.648091840654,0.494,41,Egln3
0.747,0.648070408776,0.494,41,Fam196b
0.747,0.645462078908,0.494,41,Fam120aos
0.747,0.642227387307,0.494,41,Ebi3
0.747,0.639232125214,0.494,41,Agpat2
0.747,0.628607820585,0.494,41,Vasn
0.747,0.580059629656,0.494,41,Exoc3l
0.747,0.572044496475,0.494,41,5730522E02Rik
0.747,0.569024226665,0.494,41,Zbtb14
0.747,0.565325698639,0.494,41,Gnb5
0.747,0.560450862107,0.494,41,Zfp11
0.747,0.267432054081,0.494,41,Map1a
0.746,0.917957637016,0.492,41,Gpr165
0.746,0.647825750105,0.492,41,6030419C18Rik
0.746,0.645954821631,0.492,41,2310030G06Rik
0.746,0.640631352136,0.492,41,Reln
0.746,0.640376100321,0.492,41,Mtmr9
0.746,0.638827456245,0.492,41,Parp16
0.746,0.638632840808,0.492,41,Srp54c
0.746,0.637960547315,0.492,41,Csrnp2
0.746,0.636899845758,0.492,41,Gpr173
0.746,0.630553458434,0.492,41,Tmem104
0.746,0.60351844055,0.492,41,Fam181a
0.746,0.567904236865,0.492,41,mt-Te
0.746,0.566200450627,0.492,41,9930012K11Rik
0.746,0.565742900432,0.492,41,9430021M05Rik
0.746,0.56342285334,0.492,41,Tepp
0.746,0.559002018731,0.492,41,Kank4
0.746,0.557875244078,0.492,41,4632404H12Rik
0.746,0.547958402306,0.492,41,Gm9776
0.746,0.22712996151,0.492,41,Rbx1
0.745,1.16912603848,0.49,41,Sema3a
0.745,1.16618987913,0.49,41,Gsg1l
0.745,0.910897461487,0.49,41,Shank1
0.745,0.900420375764,0.49,41,Tango6
0.745,0.639970329213,0.49,41,Skap1
0.745,0.63456096468,0.49,41,3110039M20Rik
0.745,0.633643755549,0.49,41,Fam189a1
0.745,0.633568037119,0.49,41,Rln1
0.745,0.633027074601,0.49,41,Rbm4
0.745,0.631813472277,0.49,41,Lrrc20
0.745,0.630093087368,0.49,41,Tusc1
0.745,0.630075089803,0.49,41,Tmem202
0.745,0.578503857067,0.49,41,Tmem198b
0.745,0.556983779376,0.49,41,Glra3
0.745,0.55678878309,0.49,41,Zfp811
0.745,0.554665856232,0.49,41,Fgf18
0.745,0.554418415988,0.49,41,Ccdc113
0.745,0.550554696258,0.49,41,Zkscan2
0.745,0.531642226594,0.49,41,Dll1
0.745,0.530522119664,0.49,41,Zfp658
0.745,0.449851870329,0.49,41,Serbp1
0.744,1.01392038884,0.488,41,Rnf138rt1
0.744,0.628858963935,0.488,41,E130317F20Rik
0.744,0.628117608208,0.488,41,Kcnj6
0.744,0.627856090213,0.488,41,A330008L17Rik
0.744,0.6208998496,0.488,41,Fam184b
0.744,0.597212947231,0.488,41,Abcb4
0.744,0.552497313645,0.488,41,Hsf4
0.744,0.552029779938,0.488,41,Wdhd1
0.744,0.550683917154,0.488,41,Lrrc7
0.744,0.549004172224,0.488,41,Camsap3
0.744,0.545783757174,0.488,41,Ank1
0.744,0.540936874263,0.488,41,Nsun3
0.744,0.537799932893,0.488,41,Aasdh
0.744,0.53636125897,0.488,41,Grin2c
0.744,0.523506086496,0.488,41,Foxg1
0.744,0.501920829353,0.488,41,Znrf3
0.743,1.00447102796,0.486,41,Zfp3
0.743,0.621289136814,0.486,41,5330417C22Rik
0.743,0.614749759326,0.486,41,1810032O08Rik
0.743,0.606942236443,0.486,41,Khnyn
0.743,0.604988776792,0.486,41,Alg9
0.743,0.593042728961,0.486,41,Rbm41
0.743,0.581614306183,0.486,41,Ephx2
0.743,0.545231477582,0.486,41,Hyls1
0.743,0.544437264243,0.486,41,1700003E16Rik
0.743,0.542455541934,0.486,41,Mettl20
0.743,0.541328947678,0.486,41,3632454L22Rik
0.743,0.537989635833,0.486,41,Armc2
0.743,0.532681435922,0.486,41,Swsap1
0.743,0.532335673559,0.486,41,Slc16a7
0.743,0.528889169705,0.486,41,Gm23849
0.743,0.527786268249,0.486,41,Tatdn2
0.743,0.526303895289,0.486,41,Jag2
0.743,0.518332744,0.486,41,Zfp51
0.743,0.516236717162,0.486,41,Slc46a3
0.743,0.516227569319,0.486,41,Slx4
0.743,0.516057731606,0.486,41,Xpo4
0.743,0.501346287916,0.486,41,Dpf3
0.742,0.881630686629,0.484,41,Lyplal1
0.742,0.866801529747,0.484,41,Mettl13
0.742,0.624659207263,0.484,41,Celf3
0.742,0.615078386602,0.484,41,Zik1
0.742,0.613876193632,0.484,41,Relt
0.742,0.609972493294,0.484,41,Pcnxl2
0.742,0.599895903162,0.484,41,Fam222a
0.742,0.595929346029,0.484,41,Speg
0.742,0.587883541011,0.484,41,Dclre1c
0.742,0.575915583597,0.484,41,Cecr5
0.742,0.537926729665,0.484,41,Cntn3
0.742,0.533503869047,0.484,41,Mgat5
0.742,0.507617380527,0.484,41,Dcun1d3
0.742,0.507613652512,0.484,41,Zxdc
0.742,0.507558042691,0.484,41,Zfp407
0.742,0.505527893234,0.484,41,Zkscan5
0.742,0.367654597278,0.484,41,Atp5j2
0.742,0.319162557248,0.484,41,Rbm39
0.741,0.865013315325,0.482,41,Rps7
0.741,0.612962101118,0.482,41,2010300C02Rik
0.741,0.611553487259,0.482,41,Amer3
0.741,0.600706526761,0.482,41,Enkd1
0.741,0.585063662035,0.482,41,Slc35e1
0.741,0.58502865975,0.482,41,Diap3
0.741,0.573458916823,0.482,41,Bcdin3d
0.741,0.527008052279,0.482,41,Wnt7a
0.741,0.522737486578,0.482,41,Rims4
0.741,0.516834928801,0.482,41,Pigb
0.741,0.515035294793,0.482,41,Gm20536
0.741,0.507776059479,0.482,41,Adnp2
0.741,0.504613935769,0.482,41,Rbm12b2
0.741,0.491760008878,0.482,41,Rpusd3
0.74,0.858683866503,0.48,41,Syt17
0.74,0.856471491835,0.48,41,Kbtbd7
0.74,0.852113328031,0.48,41,Nat10
0.74,0.848268671824,0.48,41,Zfp71-rs1
0.74,0.844959609684,0.48,41,Col11a1
0.74,0.606157275544,0.48,41,Gm5148
0.74,0.603225410658,0.48,41,Fxyd2
0.74,0.596285272002,0.48,41,Zfp956
0.74,0.594503729508,0.48,41,1700086L19Rik
0.74,0.586320382089,0.48,41,Ttc9
0.74,0.586196438347,0.48,41,Etl4
0.74,0.583285063654,0.48,41,Sh2d3c
0.74,0.579494982014,0.48,41,Ell
0.74,0.578997983185,0.48,41,Zfp772
0.74,0.578868673332,0.48,41,Pex12
0.74,0.565594562339,0.48,41,Ints1
0.74,0.533010569301,0.48,41,Bean1
0.74,0.528008837718,0.48,41,Ipcef1
0.74,0.522624645512,0.48,41,Zfp575
0.74,0.517033822849,0.48,41,Nfkbil1
0.74,0.51260265809,0.48,41,Ndst3
0.74,0.511618088278,0.48,41,Tspan18
0.74,0.504172875618,0.48,41,Pvrl2
0.74,0.503753906246,0.48,41,9430038I01Rik
0.74,0.501152279954,0.48,41,Zkscan6
0.74,0.495077996978,0.48,41,Rtn1
0.74,0.487209304819,0.48,41,Tnks1bp1
0.74,0.486395517292,0.48,41,Slc39a14
0.74,0.480058180609,0.48,41,Slc30a7
0.74,0.468973317545,0.48,41,Cenpj
0.74,0.387459105862,0.48,41,Acot7
0.74,0.301309322413,0.48,41,Psmb6
0.74,0.294616259954,0.48,41,Pfn2
0.739,1.09855664304,0.478,41,Rnf157
0.739,0.85461889433,0.478,41,Htr1b
0.739,0.601886293715,0.478,41,Gpr26
0.739,0.600253156742,0.478,41,Efcc1
0.739,0.592671697216,0.478,41,Trpc4
0.739,0.58737127144,0.478,41,Rap1gap2
0.739,0.583035993598,0.478,41,Grik4
0.739,0.582770715567,0.478,41,Begain
0.739,0.582217510496,0.478,41,AA415398
0.739,0.569287302555,0.478,41,Acer2
0.739,0.568651325869,0.478,41,5430416N02Rik
0.739,0.565870252505,0.478,41,Xylt2
0.739,0.561596045828,0.478,41,Rnf40
0.739,0.559744707712,0.478,41,Gbe1
0.739,0.55728377212,0.478,41,Twsg1
0.739,0.551086483981,0.478,41,Taf1c
0.739,0.523187198615,0.478,41,2610018G03Rik
0.739,0.520928932995,0.478,41,Chrna4
0.739,0.517197578213,0.478,41,Hook2
0.739,0.514773215501,0.478,41,Syn3
0.739,0.513431962311,0.478,41,Maneal
0.739,0.51254358139,0.478,41,Usp27x
0.739,0.507628240394,0.478,41,Rps4x
0.739,0.500170460401,0.478,41,Cnot11
0.739,0.496591101999,0.478,41,Slc9a1
0.739,0.492554673425,0.478,41,Mapk1ip1l
0.739,0.490959341844,0.478,41,Sephs1
0.739,0.489787009644,0.478,41,Sympk
0.739,0.485931408859,0.478,41,Zfp654
0.739,0.480693326473,0.478,41,Foxo3
0.738,1.15714377609,0.476,41,Fam101b
0.738,0.926916539419,0.476,41,Robo1
0.738,0.837214861984,0.476,41,Cdk16
0.738,0.827171637892,0.476,41,Caap1
0.738,0.822758295074,0.476,41,Rbm14
0.738,0.804502697371,0.476,41,Ccdc77
0.738,0.593185254429,0.476,41,Fhod3
0.738,0.584295848917,0.476,41,Cntn6
0.738,0.57966719711,0.476,41,Tmem178
0.738,0.579051236239,0.476,41,Zmynd19
0.738,0.578183654218,0.476,41,Limk1
0.738,0.573431960696,0.476,41,Adarb2
0.738,0.569415445931,0.476,41,9530082P21Rik
0.738,0.56760674544,0.476,41,Alyref2
0.738,0.566924115558,0.476,41,St6galnac6
0.738,0.564005731883,0.476,41,Mier2
0.738,0.562254343238,0.476,41,Ptcd3
0.738,0.545198262987,0.476,41,Rab30
0.738,0.533725489046,0.476,41,Rft1
0.738,0.513022244452,0.476,41,Frmd3
0.738,0.512592140395,0.476,41,Rgs7
0.738,0.505987568159,0.476,41,Efna3
0.738,0.500660390629,0.476,41,Gm6563
0.738,0.498174283271,0.476,41,Carm1
0.738,0.498007971771,0.476,41,Rpl21
0.738,0.496803139747,0.476,41,Diras2
0.738,0.495279300946,0.476,41,Amigo1
0.738,0.492536334101,0.476,41,Arhgap27
0.738,0.491675618214,0.476,41,Clec16a
0.738,0.491395120901,0.476,41,Pcgf2
0.738,0.490200262919,0.476,41,Stk24
0.738,0.489022432924,0.476,41,Zfp248
0.738,0.480540499483,0.476,41,Alyref
0.738,0.475238831715,0.476,41,Ccdc84
0.738,0.47129688117,0.476,41,Lcp1
0.738,0.466190606459,0.476,41,Thbs3
0.738,0.455399047246,0.476,41,Yes1
0.738,0.277177432724,0.476,41,Gnao1
0.738,0.225657259914,0.476,41,Tmem30a
0.737,1.39331778052,0.474,41,Map4k3
0.737,0.916112744635,0.474,41,Ccdc130
0.737,0.588823366965,0.474,41,Mast1
0.737,0.582178411445,0.474,41,Slc25a10
0.737,0.581789061639,0.474,41,Sptbn4
0.737,0.574044914305,0.474,41,Tvp23a
0.737,0.558770485206,0.474,41,Nsun5
0.737,0.548215435029,0.474,41,Tbc1d16
0.737,0.5472584859,0.474,41,Dnajc17
0.737,0.538973934458,0.474,41,Slc46a1
0.737,0.538042515914,0.474,41,Pex16
0.737,0.53540830634,0.474,41,Repin1
0.737,0.521129307034,0.474,41,Gpx7
0.737,0.508138011906,0.474,41,BC017158
0.737,0.50504674247,0.474,41,Sema4f
0.737,0.504221759406,0.474,41,Trhde
0.737,0.499092894816,0.474,41,A330021E22Rik
0.737,0.498795739,0.474,41,Thrsp
0.737,0.498748372517,0.474,41,Gucy1a2
0.737,0.498417495193,0.474,41,Cdh12
0.737,0.493348791023,0.474,41,A430033K04Rik
0.737,0.489818521895,0.474,41,Coro1a
0.737,0.487265499853,0.474,41,Mcu
0.737,0.478405096406,0.474,41,Saal1
0.737,0.475755258957,0.474,41,Farp1
0.737,0.474581459736,0.474,41,Sema3e
0.737,0.470723354392,0.474,41,Setbp1
0.737,0.46779035748,0.474,41,Strada
0.737,0.467172284342,0.474,41,Ccdc176
0.737,0.441094007651,0.474,41,Hrh1
0.737,0.399887186611,0.474,41,Six3os1
0.737,0.387969041184,0.474,41,Map1b
0.736,1.27036430247,0.472,41,Ap1ar
0.736,0.908217374769,0.472,41,Mmgt2
0.736,0.814319976159,0.472,41,Cpne4
0.736,0.561198729383,0.472,41,Fastkd3
0.736,0.560900683946,0.472,41,Mesdc1
0.736,0.558784886536,0.472,41,Wdr55
0.736,0.555417470966,0.472,41,Tfb1m
0.736,0.553731840117,0.472,41,Trit1
0.736,0.549469826751,0.472,41,Ctif
0.736,0.548089066956,0.472,41,Lig4
0.736,0.538066642171,0.472,41,Lrrc14
0.736,0.53789640823,0.472,41,Hivep1
0.736,0.53628000799,0.472,41,Il1rapl1
0.736,0.517954052424,0.472,41,Cda
0.736,0.514000184617,0.472,41,Lgals3bp
0.736,0.512369138478,0.472,41,Dzip1l
0.736,0.508015245414,0.472,41,Tmem169
0.736,0.492204917052,0.472,41,Unc79
0.736,0.491800164019,0.472,41,Slc8a1
0.736,0.489983622334,0.472,41,Cmss1
0.736,0.488762250285,0.472,41,Ptchd1
0.736,0.488716040184,0.472,41,Zfp846
0.736,0.488350619666,0.472,41,Igsf3
0.736,0.487173732488,0.472,41,Spock1
0.736,0.476906954771,0.472,41,Ttc7b
0.736,0.468697841529,0.472,41,Kti12
0.736,0.467783787531,0.472,41,Tex30
0.736,0.461730808267,0.472,41,Prr14
0.736,0.461352020411,0.472,41,Vps37c
0.736,0.458184173251,0.472,41,Arl6ip6
0.736,0.453011296138,0.472,41,Tmtc3
0.736,0.449689015875,0.472,41,Map2k3
0.736,0.445649297912,0.472,41,Dusp7
0.736,0.345472123749,0.472,41,Ssb
0.735,0.899590960526,0.47,41,AI987944
0.735,0.87915523285,0.47,41,Git2
0.735,0.820336404656,0.47,41,Eif5a2
0.735,0.767332682923,0.47,41,Pcdh18
0.735,0.564568771005,0.47,41,Myh7
0.735,0.558559254234,0.47,41,Phf1
0.735,0.55255576682,0.47,41,Cxadr
0.735,0.549507569642,0.47,41,Plxna1
0.735,0.543515966312,0.47,41,Nudt8
0.735,0.542608371096,0.47,41,Ccdc9
0.735,0.542351579366,0.47,41,Gla
0.735,0.538173956709,0.47,41,Armc10
0.735,0.536758245439,0.47,41,Ano3
0.735,0.535551215581,0.47,41,Gm5918
0.735,0.533847410531,0.47,41,Dgcr14
0.735,0.529104820601,0.47,41,5430417L22Rik
0.735,0.524606714539,0.47,41,C030046E11Rik
0.735,0.52057720498,0.47,41,Siah1a
0.735,0.515716384326,0.47,41,Atg7
0.735,0.507365196253,0.47,41,Plcxd1
0.735,0.493788910098,0.47,41,Pdzd4
0.735,0.493569949307,0.47,41,Nhs
0.735,0.490765907287,0.47,41,Glt1d1
0.735,0.489579077843,0.47,41,Sv2b
0.735,0.479443073969,0.47,41,Ero1lb
0.735,0.472901085509,0.47,41,Ppp4r2
0.735,0.470699265497,0.47,41,Mtmr4
0.735,0.467229775119,0.47,41,Slc45a4
0.735,0.463281230681,0.47,41,Oxld1
0.735,0.461962428301,0.47,41,Alkbh1
0.735,0.459419080234,0.47,41,Ptpn23
0.735,0.457236671737,0.47,41,1700019D03Rik
0.735,0.412105514997,0.47,41,Blvrb
0.734,1.36096562852,0.468,41,Slc7a6os
0.734,0.896203404548,0.468,41,Rbm43
0.734,0.884075546187,0.468,41,Rnf138
0.734,0.800549181651,0.468,41,Exosc2
0.734,0.572310763638,0.468,41,Gm14004
0.734,0.561768578189,0.468,41,Cetn4
0.734,0.56044510551,0.468,41,Katnb1
0.734,0.560338710666,0.468,41,Atg9b
0.734,0.558311395861,0.468,41,Lurap1l
0.734,0.556387767526,0.468,41,Bbs5
0.734,0.556327479513,0.468,41,Ccdc41os1
0.734,0.548741451903,0.468,41,Pde12
0.734,0.536456665081,0.468,41,Wbscr16
0.734,0.528413059509,0.468,41,Rnf2
0.734,0.528350758072,0.468,41,Fars2
0.734,0.503287786974,0.468,41,Rnf103
0.734,0.500705732238,0.468,41,Fbxl18
0.734,0.498098951047,0.468,41,Rfx7
0.734,0.488745007261,0.468,41,Cacna1e
0.734,0.483320902364,0.468,41,Sirt5
0.734,0.476718865029,0.468,41,Parp11
0.734,0.470278992585,0.468,41,Nme6
0.734,0.465788984253,0.468,41,Enox1
0.734,0.462592721506,0.468,41,Lrp12
0.734,0.461408728474,0.468,41,Zc3h10
0.734,0.457162879025,0.468,41,Zfp961
0.734,0.456986473398,0.468,41,Thop1
0.734,0.456897136885,0.468,41,Mpp7
0.734,0.455525960268,0.468,41,Bri3
0.734,0.453155717091,0.468,41,Mrs2
0.734,0.45253482809,0.468,41,Csmd2
0.734,0.449110893984,0.468,41,Kcnd3
0.734,0.446137081714,0.468,41,Slc37a4
0.734,0.44411248508,0.468,41,Trrap
0.734,0.443058773438,0.468,41,Pik3cb
0.734,0.436807973391,0.468,41,Patl1
0.734,0.433686040004,0.468,41,Osgin2
0.734,0.430164926447,0.468,41,Zbtb6
0.733,1.04655544141,0.466,41,Ncs1
0.733,0.86476258132,0.466,41,Ngef
0.733,0.802784847507,0.466,41,Usp13
0.733,0.794457496587,0.466,41,Ppp1r13b
0.733,0.781578786082,0.466,41,Acvr1b
0.733,0.774231151344,0.466,41,Fbxl20
0.733,0.549546545941,0.466,41,Samd14
0.733,0.54942241681,0.466,41,Fam174b
0.733,0.548252234112,0.466,41,Btbd11
0.733,0.524892898989,0.466,41,Asah2
0.733,0.52069410074,0.466,41,Cstf1
0.733,0.515871060551,0.466,41,Dis3
0.733,0.506277553467,0.466,41,Csf2ra
0.733,0.49794545285,0.466,41,Dennd6a
0.733,0.495074576778,0.466,41,Brwd3
0.733,0.488975716652,0.466,41,Necab3
0.733,0.487912182076,0.466,41,Eaf1
0.733,0.465363963063,0.466,41,Slc25a26
0.733,0.464085582561,0.466,41,Lyrm7
0.733,0.452230774192,0.466,41,Pik3r4
0.733,0.449399072752,0.466,41,Zbtb17
0.733,0.447337065947,0.466,41,Mfsd10
0.733,0.436006106837,0.466,41,Caprin2
0.733,0.415937286541,0.466,41,Plek
0.733,0.30610140976,0.466,41,Gnai1
0.733,0.200198592861,0.466,41,Ghitm
0.732,0.888922098866,0.464,41,Rac3
0.732,0.790843087268,0.464,41,Sergef
0.732,0.566236968935,0.464,41,Gm14204
0.732,0.537723102107,0.464,41,Znhit2
0.732,0.534448597376,0.464,41,Mark1
0.732,0.529713035695,0.464,41,Abracl
0.732,0.514653163342,0.464,41,Uxs1
0.732,0.512199403692,0.464,41,Dhx8
0.732,0.511230123623,0.464,41,Ttc8
0.732,0.508208697157,0.464,41,Crem
0.732,0.507150258815,0.464,41,Uap1l1
0.732,0.507021467693,0.464,41,Etv3
0.732,0.505985639818,0.464,41,E4f1
0.732,0.500374296672,0.464,41,Csnk1g1
0.732,0.499480250225,0.464,41,Rgl1
0.732,0.490713152088,0.464,41,Dlx6
0.732,0.486911900504,0.464,41,Mospd1
0.732,0.486844755819,0.464,41,Fam43b
0.732,0.47092752178,0.464,41,Ica1l
0.732,0.4599170419,0.464,41,Ccdc71
0.732,0.45979334439,0.464,41,Csmd1
0.732,0.453839977488,0.464,41,Umps
0.732,0.446794513455,0.464,41,Lrch1
0.732,0.442869499128,0.464,41,Abcb7
0.732,0.442588273392,0.464,41,Morc2a
0.732,0.435432904209,0.464,41,Acbd4
0.732,0.435070667192,0.464,41,Cbr4
0.732,0.426140467684,0.464,41,Lrp8
0.732,0.422952921262,0.464,41,Tbp
0.732,0.413996083328,0.464,41,Nsun6
0.732,0.384913841507,0.464,41,Ganc
0.731,0.882598249498,0.462,41,Phyhip
0.731,0.853197643601,0.462,41,Mmaa
0.731,0.775822258515,0.462,41,Scyl2
0.731,0.767361736746,0.462,41,Efcab2
0.731,0.74530386609,0.462,41,Kptn
0.731,0.545374447098,0.462,41,Efcab10
0.731,0.536926067385,0.462,41,Bag2
0.731,0.516188794314,0.462,41,Fancl
0.731,0.506841684014,0.462,41,Fem1c
0.731,0.504030477734,0.462,41,Pus3
0.731,0.495958049407,0.462,41,Znrd1as
0.731,0.494068557619,0.462,41,Mphosph9
0.731,0.490778597715,0.462,41,Tmem260
0.731,0.485053000855,0.462,41,Tsga10
0.731,0.477402270328,0.462,41,Gatad2a
0.731,0.475776023903,0.462,41,Gls2
0.731,0.462066621857,0.462,41,Arl5a
0.731,0.438674102127,0.462,41,Tamm41
0.731,0.438624830857,0.462,41,Btbd2
0.731,0.438089457075,0.462,41,Spats2
0.731,0.427980498187,0.462,41,Dpp9
0.731,0.422887787069,0.462,41,Hcfc1
0.731,0.418752614252,0.462,41,Mcf2l
0.731,0.410270807368,0.462,41,Peg3
0.731,0.400209369456,0.462,41,1600012H06Rik
0.731,0.388390684697,0.462,41,Samhd1
0.731,0.352162899911,0.462,41,Wfdc18
0.73,1.03012593587,0.46,41,Fbll1
0.73,0.875130918804,0.46,41,Spint2
0.73,0.866556715428,0.46,41,Serf1
0.73,0.859890651685,0.46,41,Rnf8
0.73,0.856479839179,0.46,41,Tk2
0.73,0.85416763945,0.46,41,Gabrq
0.73,0.841051525579,0.46,41,Ppp1r14c
0.73,0.837241266195,0.46,41,Fbxo6
0.73,0.545820112864,0.46,41,B230217O12Rik
0.73,0.538815953674,0.46,41,Dlg4
0.73,0.525459479518,0.46,41,Slc16a11
0.73,0.516856473968,0.46,41,Dfna5
0.73,0.515672695167,0.46,41,Gltpd1
0.73,0.507993739132,0.46,41,Pdk3
0.73,0.505918026572,0.46,41,Plekha5
0.73,0.505130243151,0.46,41,Ccar2
0.73,0.498958609319,0.46,41,Spsb3
0.73,0.492855161122,0.46,41,Mob3a
0.73,0.489048771409,0.46,41,Coro2b
0.73,0.488457759254,0.46,41,Plk1s1
0.73,0.486392926837,0.46,41,Kansl1
0.73,0.484425869617,0.46,41,Yeats2
0.73,0.474726549139,0.46,41,Lor
0.73,0.464798042433,0.46,41,Psd
0.73,0.461902204102,0.46,41,Galnt9
0.73,0.433404478899,0.46,41,Fntb
0.73,0.425653987013,0.46,41,Pcid2
0.73,0.425407131212,0.46,41,Slc11a2
0.73,0.422151998659,0.46,41,Dnajc16
0.73,0.402451441037,0.46,41,Akap1
0.73,0.390244811116,0.46,41,Rcbtb2
0.73,0.388770936337,0.46,41,Exosc5
0.73,0.371457398269,0.46,41,Ankfy1
0.73,0.236807690304,0.46,41,Minos1
0.729,0.85638975582,0.458,41,Dgkk
0.729,0.806655557482,0.458,41,Eif4e3
0.729,0.779277288824,0.458,41,Fstl1
0.729,0.760345441706,0.458,41,Fam110b
0.729,0.703456809551,0.458,41,Cdh20
0.729,0.494848083112,0.458,41,Mark2
0.729,0.493993912607,0.458,41,Zfp74
0.729,0.492446102714,0.458,41,Snupn
0.729,0.489197965764,0.458,41,Plekhm3
0.729,0.488671411664,0.458,41,Igsf21
0.729,0.471776396782,0.458,41,Six3
0.729,0.467680150223,0.458,41,Chfr
0.729,0.461878442334,0.458,41,Ptpn9
0.729,0.458200544046,0.458,41,Sbsn
0.729,0.45175931709,0.458,41,Ankrd29
0.729,0.446172460504,0.458,41,Fam211b
0.729,0.443659668721,0.458,41,Dlg2
0.729,0.439161029923,0.458,41,1110038B12Rik
0.729,0.431122778379,0.458,41,Zhx3
0.729,0.426437799196,0.458,41,Rapgef4
0.729,0.421012337236,0.458,41,Zfp942
0.729,0.419382257387,0.458,41,Vps33b
0.729,0.418994376327,0.458,41,Mbd5
0.729,0.413203365207,0.458,41,E130307A14Rik
0.729,0.408939188359,0.458,41,Yipf2
0.729,0.400345226634,0.458,41,Wdfy1
0.729,0.395524711383,0.458,41,Mapk14
0.729,0.395481543094,0.458,41,Trmt11
0.729,0.336199035758,0.458,41,2810055G20Rik
0.728,0.853665755658,0.456,41,Galk2
0.728,0.851645824658,0.456,41,Pigf
0.728,0.778453348284,0.456,41,Myh14
0.728,0.758920855506,0.456,41,Dusp28
0.728,0.714199882172,0.456,41,Ptprr
0.728,0.527547579695,0.456,41,Hapln4
0.728,0.517471128454,0.456,41,Fam57b
0.728,0.515034804679,0.456,41,Tasp1
0.728,0.513218869285,0.456,41,4922501L14Rik
0.728,0.497741260184,0.456,41,Rcl1
0.728,0.495072512947,0.456,41,Ipo7
0.728,0.486565482328,0.456,41,Fam73b
0.728,0.485329663174,0.456,41,Smad2
0.728,0.484959107902,0.456,41,Jmjd8
0.728,0.474336548073,0.456,41,Vars
0.728,0.472265043667,0.456,41,Nono
0.728,0.468709094228,0.456,41,Arel1
0.728,0.467812738625,0.456,41,Ints12
0.728,0.461717360632,0.456,41,Sat2
0.728,0.456488694427,0.456,41,Anxa6
0.728,0.453925281849,0.456,41,Fcho1
0.728,0.451395702795,0.456,41,Pbx4
0.728,0.450210872083,0.456,41,Trnp1
0.728,0.434499071753,0.456,41,Mbtd1
0.728,0.433226127009,0.456,41,Ptpro
0.728,0.419065210832,0.456,41,Map3k3
0.728,0.411511123098,0.456,41,Pqlc1
0.728,0.408942439179,0.456,41,Asb6
0.728,0.398991259356,0.456,41,Rap2c
0.728,0.398321705194,0.456,41,Xpo6
0.728,0.397969016763,0.456,41,Epb4.1
0.728,0.396226422147,0.456,41,Serpina3n
0.728,0.395101095808,0.456,41,Zfp266
0.728,0.38907294714,0.456,41,Parn
0.728,0.382544249583,0.456,41,Gm608
0.728,0.356857528629,0.456,41,Zswim6
0.728,0.289706722159,0.456,41,Tspyl4
0.728,0.277923725729,0.456,41,Slc25a3
0.727,0.84773661482,0.454,41,Slc7a4
0.727,0.841392302096,0.454,41,BC018242
0.727,0.835126044686,0.454,41,Mrps30
0.727,0.773489872501,0.454,41,Gm13205
0.727,0.696252004173,0.454,41,Slc1a1
